cell_id,presence
189669,1
189670,1
189671,1
189672,1
189676,1
193277,1
193279,1
193280,1
193282,1
193283,1
193284,1
193285,1
193286,1
193287,1
193288,1
193289,1
193290,1
193291,1
193292,1
193303,1
196895,1
196896,1
196897,1
196898,1
196899,1
196900,1
196901,1
196902,1
196903,1
196904,1
196905,1
196906,1
196907,1
196908,1
196909,1
196910,1
196911,1
196912,1
196913,1
196914,1
200497,1
200498,1
200499,1
200500,1
200501,1
200510,1
200511,1
200512,1
200513,1
200514,1
200515,1
200516,1
200517,1
200518,1
200519,1
200520,1
200521,1
200522,1
200523,1
200524,1
200525,1
200526,1
200527,1
200528,1
204117,1
204118,1
204119,1
204121,1
204122,1
204123,1
204124,1
204125,1
204126,1
204127,1
204128,1
204129,1
204130,1
204131,1
204132,1
204133,1
204134,1
204135,1
204136,1
204137,1
204138,1
204139,1
204140,1
204141,1
204142,1
204143,1
204144,1
207720,1
207729,1
207732,1
207733,1
207734,1
207735,1
207736,1
207737,1
207738,1
207739,1
207740,1
207741,1
207742,1
207743,1
207744,1
207745,1
207746,1
207747,1
207748,1
207749,1
207750,1
207751,1
207752,1
207753,1
207754,1
207755,1
207756,1
207757,1
207758,1
207759,1
211333,1
211337,1
211338,1
211339,1
211340,1
211341,1
211342,1
211343,1
211344,1
211345,1
211346,1
211347,1
211348,1
211349,1
211350,1
211351,1
211352,1
211353,1
211354,1
211355,1
211356,1
211357,1
211358,1
211359,1
211360,1
211361,1
211362,1
211363,1
211364,1
211365,1
211366,1
211367,1
211368,1
211369,1
211370,1
211371,1
211372,1
211373,1
214957,1
214958,1
214959,1
214960,1
214961,1
214962,1
214963,1
214964,1
214965,1
214966,1
214967,1
214968,1
214969,1
214970,1
214971,1
214972,1
214973,1
214974,1
214975,1
214976,1
214977,1
214978,1
214979,1
214980,1
214981,1
214982,1
214983,1
214984,1
214985,1
214986,1
218563,1
218564,1
218565,1
218566,1
218567,1
218572,1
218573,1
218574,1
218575,1
218576,1
218577,1
218578,1
218579,1
218580,1
218581,1
218582,1
218583,1
218584,1
218585,1
218586,1
218587,1
218588,1
218589,1
218590,1
218591,1
218592,1
218593,1
218594,1
222182,1
222183,1
222184,1
222185,1
222186,1
222187,1
222188,1
222189,1
222190,1
222191,1
222192,1
222193,1
222194,1
222195,1
222196,1
222197,1
222198,1
222199,1
222200,1
222201,1
222202,1
222203,1
222204,1
225800,1
225801,1
225802,1
225803,1
225804,1
225805,1
225806,1
225807,1
225808,1
225809,1
225810,1
225811,1
225812,1
225813,1
225814,1
225815,1
225816,1
229415,1
229416,1
229417,1
229418,1
229419,1
229420,1
229421,1
229422,1
229423,1
229424,1
229425,1
229426,1
229428,1
233025,1
233026,1
233027,1
233028,1
233029,1
233030,1
233031,1
233032,1
233033,1
233034,1
233035,1
233036,1
233037,1
236644,1
236645,1
236646,1
236647,1
236648,1
236649,1
236650,1
236651,1
240252,1
240253,1
240254,1
240255,1
240256,1
240257,1
240258,1
240259,1
240260,1
240261,1
240262,1
240263,1
240264,1
240265,1
240266,1
243871,1
243872,1
243873,1
243874,1
243875,1
243876,1
243877,1
243878,1
243879,1
243880,1
243881,1
243882,1
243883,1
247476,1
247477,1
247478,1
247479,1
247480,1
247482,1
247483,1
247484,1
247485,1
247486,1
247487,1
247488,1
247489,1
247490,1
247491,1
247492,1
247493,1
247494,1
247495,1
247496,1
247497,1
247498,1
247499,1
247500,1
251092,1
251093,1
251094,1
251095,1
251096,1
251097,1
251098,1
251099,1
251100,1
251101,1
251102,1
251103,1
251104,1
251105,1
251106,1
251107,1
251108,1
251109,1
251110,1
251111,1
251112,1
251113,1
251114,1
251115,1
251116,1
251118,1
251119,1
251120,1
254708,1
254709,1
254710,1
254711,1
254712,1
254713,1
254714,1
254715,1
254716,1
254717,1
254718,1
254719,1
254720,1
254721,1
254722,1
254723,1
254724,1
254725,1
254726,1
254727,1
254728,1
254729,1
254730,1
254731,1
254732,1
254733,1
254734,1
254735,1
254736,1
254742,1
254748,1
254750,1
258308,1
258322,1
258323,1
258324,1
258325,1
258326,1
258327,1
258328,1
258329,1
258330,1
258331,1
258332,1
258333,1
258334,1
258335,1
258336,1
258337,1
258338,1
258339,1
258340,1
258341,1
258342,1
258343,1
258344,1
258345,1
258346,1
258347,1
258348,1
258349,1
258350,1
258351,1
258352,1
258353,1
258356,1
258357,1
258358,1
258359,1
258360,1
258361,1
258362,1
258363,1
258364,1
258366,1
261925,1
261933,1
261935,1
261936,1
261937,1
261938,1
261939,1
261940,1
261941,1
261942,1
261943,1
261944,1
