cell_id,presence
204512,1
204513,1
204514,1
204515,1
204516,1
204517,1
204518,1
204519,1
204520,1
204521,1
204522,1
204523,1
208127,1
208128,1
208129,1
208130,1
208131,1
208132,1
208133,1
208134,1
208135,1
208136,1
208137,1
208138,1
208139,1
208140,1
208141,1
208142,1
208143,1
211741,1
211742,1
211743,1
211744,1
211745,1
211746,1
211747,1
211748,1
211749,1
211750,1
211751,1
211752,1
211753,1
211754,1
211755,1
211756,1
211757,1
211758,1
211759,1
211760,1
211761,1
211762,1
215355,1
215356,1
215357,1
215358,1
215359,1
215360,1
215361,1
215362,1
215363,1
215364,1
215365,1
215366,1
215367,1
215368,1
215369,1
215370,1
215371,1
215372,1
215373,1
215374,1
215375,1
215376,1
215377,1
215378,1
215379,1
215380,1
215381,1
218971,1
218972,1
218973,1
218974,1
218975,1
218976,1
218977,1
218978,1
218979,1
218980,1
218981,1
218982,1
218983,1
218984,1
218985,1
218986,1
218987,1
218988,1
218989,1
218990,1
218991,1
218992,1
218993,1
218994,1
218995,1
218996,1
218997,1
218998,1
218999,1
219000,1
222586,1
222587,1
222588,1
222589,1
222590,1
222591,1
222592,1
222593,1
222594,1
222595,1
222596,1
222597,1
222598,1
222599,1
222600,1
222601,1
222602,1
222603,1
222604,1
222605,1
222606,1
222607,1
222608,1
222609,1
222610,1
222611,1
222612,1
222613,1
222614,1
222615,1
222616,1
222617,1
222618,1
222619,1
226201,1
226202,1
226203,1
226204,1
226205,1
226206,1
226207,1
226208,1
226209,1
226210,1
226211,1
226212,1
226213,1
226214,1
226215,1
226216,1
226217,1
226218,1
226219,1
226220,1
226221,1
226222,1
226223,1
226224,1
226225,1
226226,1
226227,1
226228,1
226229,1
226230,1
226231,1
226232,1
226233,1
226234,1
226235,1
226236,1
226237,1
226238,1
229815,1
229816,1
229817,1
229818,1
229819,1
229820,1
229821,1
229822,1
229823,1
229824,1
229825,1
229826,1
229827,1
229828,1
229829,1
229830,1
229831,1
229832,1
229833,1
